frequency_Hz,amplitude,power
0.21602372006919102,0.0019590022804724465,3.837689934896246e-06
0.22156278981455488,0.0006643080474701757,4.4130518193363726e-07
0.22710185955991874,0.00041113218201942707,1.6902967109205533e-07
0.23264092930528263,0.0018980358984193807,3.6025402716886656e-06
0.2381799990506465,0.00177255285435846,3.141943621494324e-06
0.24371906879601035,0.0022054439518432866,4.863983024722133e-06
0.24925813854137424,0.0028682082893500835,8.226618791096532e-06
0.25479720828673813,0.002840626332009273,8.069157958104457e-06
0.26033627803210196,0.0032185436563387884,1.0359023267758656e-05
0.26587534777746585,0.0029158511764769287,8.50218808336189e-06
0.27141441752282974,0.0017708400752663306,3.1358745721692634e-06
0.2769534872681936,0.001963942733471657,3.8570710603561235e-06
0.28249255701355747,0.0026700231314394345,7.129023522421644e-06
0.28803162675892136,0.0016324578163784134,2.6649185222549774e-06
0.2935706965042852,0.0007085402345256952,5.020292639417272e-07
0.2991097662496491,0.001556617455822534,2.4230579037714183e-06
0.30464883599501297,0.002802965359640353,7.856614807343772e-06
0.3101879057403768,0.00281120253102889,7.902859670463239e-06
0.3157269754857407,0.00039129569058471886,1.5311231747017204e-07
0.3212660452311046,0.0013221552715542491,1.7480945620986901e-06
0.32680511497646847,0.0009727571075068802,9.462563902051522e-07
0.3323441847218323,0.0018729763170457314,3.5080402842141923e-06
0.3378832544671962,0.002089452592246601,4.3658121352460405e-06
0.3434223242125601,0.0014671793394096736,2.1526152139906063e-06
0.3489613939579239,0.0006374374621710896,4.0632651817911934e-07
0.3545004637032878,0.0014185815663407331,2.0123736603617277e-06
0.3600395334486517,0.0024486258895932544,5.995768747186356e-06
0.36557860319401553,0.0029755086918068475,8.853651975018096e-06
0.3711176729393794,0.00134617565639119,1.812188897860251e-06
0.3766567426847433,0.0008157747091639682,6.65488376111557e-07
0.38219581243010714,0.0015041937615477322,2.262598872279116e-06
0.38773488217547103,0.0007000790229399754,4.901106383605905e-07
0.3932739519208349,0.00027252857980162416,7.427182680869022e-08
0.3988130216661988,0.0006951631398765036,4.832517910429592e-07
0.40435209141156264,0.0013083728685669269,1.7118395632020488e-06
0.40989116115692653,0.0017256771238688857,2.97796153584439e-06
0.4154302309022904,0.0016730011267216596,2.7989327700119424e-06
0.42096930064765425,0.001357367661861914,1.8424469694684793e-06
0.42650837039301814,0.0018147151839371025,3.2931911988118715e-06
