t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
1.25000000,-0.3812970136,-0.1765850923,0.03446902481,0.1904875,0.9272943615,-2.473401482,-2.352756295,-1.498780726,-1.566792221,3.478044731
1.25833333,-0.4019875044,-0.1958891495,0.02149507907,0.1785615939,0.9542440313,-2.489702633,-2.276674044,-1.614901263,-1.294757057,2.988251723
1.26666667,-0.4227467932,-0.2144788356,0.007577699844,0.1689012781,0.9770740064,-2.489695836,-2.182205533,-1.722616712,-1.0252009,2.489616495
1.27500000,-0.4434337986,-0.2322218114,-0.007151174644,0.1614332349,0.9957179004,-2.472136909,-2.074296613,-1.807489204,-0.7704543172,1.983871563
1.28333333,-0.4638960278,-0.2490262597,-0.02245843719,0.1559979593,1.010123305,-2.435554964,-1.95762027,-1.860222499,-0.53839358,1.472641637
1.29166667,-0.4839717484,-0.2648349118,-0.03804666201,0.1523809932,1.02025096,-2.379301552,-1.83591335,-1.874487775,-0.3343151205,0.9574609042
1.30000000,-0.5034952339,-0.279620389,-0.05358670935,0.1503441986,1.026074084,-2.302928063,-1.712620354,-1.848446228,-0.159275675,0.4397936692
1.30833333,-0.5222972899,-0.2933816535,-0.06874479629,0.149648709,1.027577887,-2.206214778,-1.590402907,-1.783036677,-0.01222981581,-0.07894250285
1.31666667,-0.5402108296,-0.3061336572,-0.08320401556,0.1500704189,1.024759315,-2.089819395,-1.470519571,-1.681328056,0.1092945761,-0.5973383132
1.32500000,-0.5570762661,-0.3178974516,-0.09667812593,0.1514082642,1.017627213,-1.954952087,-1.353193278,-1.547508707,0.2083383565,-1.11394603
1.33333333,-0.5727464601,-0.3286932167,-0.108917627,0.1534873063,1.006202624,-1.803197755,-1.238122701,-1.385848415,0.2877200198,-1.627284791
1.34166667,-0.5870867775,-0.3385372175,-0.1197122831,0.156157592,0.9905191283,-1.636022117,-1.124645877,-1.20132394,0.3504653528,-2.13582276
1.35000000,-0.5999747694,-0.3474396015,-0.1288894637,0.1592896305,0.970623361,-1.454921452,-1.011973021,-0.9985992262,0.3991335462,-2.637955638
1.35833333,-0.6113019488,-0.3554016993,-0.1363173606,0.1627762244,0.9465756926,-1.261758127,-0.8986644984,-0.7821280099,0.4357204499,-3.131988004
1.36666667,-0.6209761745,-0.3624100639,-0.1419004284,0.1665236902,0.9184510555,-1.058549603,-0.7827419243,-0.5567947223,0.4622110365,-3.616118413
1.37500000,-0.6289217683,-0.3684354334,-0.1455852062,0.1704567688,0.8863398735,-0.8471938779,-0.6624961239,-0.3271285713,0.4804352979,-4.088429139
1.38333333,-0.635078978,-0.3734351495,-0.1473505913,0.1745109154,0.8503490543,-0.6296829429,-0.5363093729,-0.09674787095,0.4914517703,-4.546881475
1.39166667,-0.6394050889,-0.3773530388,-0.147208261,0.1786251502,0.8106126363,-0.4080678181,-0.402611226,0.1295276784,0.4942837131,-4.985371081
1.40000000,-0.6418742532,-0.3801207738,-0.1452248642,0.1827236534,0.7673413121,-0.1843423566,-0.2600841125,0.3441307448,0.4878344602,-5.394509624
1.40833333,-0.6424769343,-0.3816606503,-0.1415163495,0.1867288276,0.7207966187,0.0395763534,-0.1078114459,0.543057274,0.4717150387,-5.770374416
1.41666667,-0.6412192068,-0.3818916287,-0.1362228191,0.1905564457,0.6712701252,0.261856267,0.05382870594,0.7243827049,0.445129193,-6.109647614
1.42500000,-0.6381220922,-0.380739506,-0.1294960708,0.1941181129,0.6190778858,0.4807455428,0.2240950932,0.8866173736,0.4080619345,-6.409813395
1.43333333,-0.6332207682,-0.3781339542,-0.1215077109,0.1973356381,0.5645529744,0.6946029072,0.4025384978,1.026744662,0.363037941,-6.669312001
1.44166667,-0.6265636027,-0.3740103571,-0.1124484439,0.2001422956,0.5080498411,0.9019066204,0.5881809898,1.143631752,0.3065448623,-6.880977581
1.45000000,-0.6182106996,-0.3683176125,-0.1025086349,0.202337923,0.4500876612,1.101388149,0.7787123632,1.238324901,0.2116177359,-7.014382417
1.45833333,-0.6082321765,-0.3610236531,-0.09186840078,0.2034628634,0.391464399,1.291858647,0.9721717095,1.311815151,0.04130061475,-7.031102761
