t_s,theta_rad
108.29490000,0.05152136637
108.31575000,0.04653809091
108.33660000,0.03901011167
108.35745000,0.03113384877
108.37830000,0.02305188373
108.39915000,0.01339513521
108.42000000,0.004513540183
108.44085000,-0.004836072872
108.46170000,-0.01221936348
108.48255000,-0.01893144283
108.50340000,-0.02563726795
108.52425000,-0.02998051988
108.54510000,-0.03278076692
108.56595000,-0.0348697734
108.58680000,-0.0350256058
108.60765000,-0.03428261406
108.62850000,-0.03043601507
108.64935000,-0.02505261476
108.67020000,-0.01989108693
108.69105000,-0.01191153746
108.71190000,-0.003290300281
108.73275000,0.005511893447
108.75360000,0.01428526633
108.77445000,0.02336899401
108.79530000,0.03112218768
108.81615000,0.03898944557
108.83700000,0.04690901423
108.85785000,0.05209212002
108.87870000,0.05584247125
108.89955000,0.05954241632
108.92040000,0.06054709321
108.94125000,0.06033183807
108.96210000,0.05891597856
108.98295000,0.05517192603
109.00380000,0.04962788232
109.02465000,0.04332988674
109.04550000,0.03538762556
109.06635000,0.02769967486
109.08720000,0.01890734409
109.10805000,0.01034148474
109.12890000,0.001653431678
109.14975000,-0.006334244907
109.17060000,-0.01381711223
109.19145000,-0.02156903414
109.21230000,-0.02629662453
109.23315000,-0.03112740303
109.25400000,-0.03302612065
109.27485000,-0.03470982709
109.29570000,-0.03503594638
109.31655000,-0.03312961793
109.33740000,-0.02981000189
109.35825000,-0.02425646044
109.37910000,-0.01689806587
109.39995000,-0.009381647589
109.42080000,-0.001904659827
109.44165000,0.006918270327
109.46250000,0.0159095582
109.48335000,0.02449785693
109.50420000,0.03349823459
109.52505000,0.04001272894
109.54590000,0.04654091228
109.56675000,0.05178409793
109.58760000,0.05675243343
109.60845000,0.0580931566
109.62930000,0.05886125115
109.65015000,0.05718733181
109.67100000,0.05509625849
109.69185000,0.05181260735
109.71270000,0.04691678444
109.73355000,0.03938542255
109.75440000,0.03198494015
109.77525000,0.02337851346
109.79610000,0.01480663671
109.81695000,0.006574433268
109.83780000,-0.001841930211
109.85865000,-0.01078895927
109.87950000,-0.01644400119
109.90035000,-0.02300427645
109.92120000,-0.02777462226
109.94205000,-0.03140204471
109.96290000,-0.03338412416
109.98375000,-0.0344882861
110.00460000,-0.03336116438
110.02545000,-0.03130903
110.04630000,-0.02675987327
110.06715000,-0.02204154738
110.08800000,-0.01451714009
110.10885000,-0.007771798908
110.12970000,0.001292977215
110.15055000,0.01014044525
110.17140000,0.01892643797
110.19225000,0.02659299907
110.21310000,0.03364429102
110.23395000,0.04106918473
110.25480000,0.04640401612
110.27565000,0.05226334624
110.29650000,0.05580539228
110.31735000,0.05669842654
110.33820000,0.05692055993
110.35905000,0.05442832514
110.37990000,0.05191668924
110.40075000,0.04695046161
110.42160000,0.04117362862
110.44245000,0.0344501807
110.46330000,0.02628758285
110.48415000,0.01745166773
110.50500000,0.008930304305
110.52585000,0.0004021936466
110.54670000,-0.00821112961
110.56755000,-0.01546817565
110.58840000,-0.02164112357
110.60925000,-0.02783916029
110.63010000,-0.0310492729
110.65095000,-0.03475011076
110.67180000,-0.03606573955
110.69265000,-0.03612811353
110.71350000,-0.03424332192
110.73435000,-0.03064319323
110.75520000,-0.02547557106
110.77605000,-0.01931734644
110.79690000,-0.01332191169
110.81775000,-0.005407870607
110.83860000,0.003230919312
110.85945000,0.0122132837
110.88030000,0.0200574249
110.90115000,0.02821794967
110.92200000,0.03640831289
110.94285000,0.04308349179
110.96370000,0.04872675589
110.98455000,0.05300820537
111.00540000,0.05614391492
111.02625000,0.05683690127
111.04710000,0.05553247012
111.06795000,0.05423432767
111.08880000,0.05056318793
111.10965000,0.04529623805
111.13050000,0.03945994839
111.15135000,0.03348137111
111.17220000,0.02557760752
111.19305000,0.01703493397
111.21390000,0.009018293633
111.23475000,0.0006576152518
111.25560000,-0.007451870146
111.27645000,-0.01497529642
111.29730000,-0.02153862747
111.31815000,-0.02558540019
111.33900000,-0.02949007338
111.35985000,-0.03094485125
111.38070000,-0.03257531879
111.40155000,-0.03284878485
111.42240000,-0.03049344776
111.44325000,-0.02568874122
111.46410000,-0.02131003562
111.48495000,-0.01411882154
111.50580000,-0.007664822904
111.52665000,0.00078401239
111.54750000,0.009345106906
111.56835000,0.01741446635
111.58920000,0.0263944161
111.61005000,0.03347104904
111.63090000,0.04012203812
111.65175000,0.0465904472
111.67260000,0.05157388424
111.69345000,0.0558638321
111.71430000,0.05844127941
111.73515000,0.05785648696
111.75600000,0.05667451693
111.77685000,0.05465189464
111.79770000,0.05047153408
111.81855000,0.04536113921
111.83940000,0.03805162836
111.86025000,0.03111917046
111.88110000,0.02382420183
111.90195000,0.01546987248
111.92280000,0.00676825019
111.94365000,-0.0008342720845
111.96450000,-0.009543668438
111.98535000,-0.01668621483
112.00620000,-0.02235370246
112.02705000,-0.02694688395
112.04790000,-0.0298163352
112.06875000,-0.03184606471
112.08960000,-0.03142063715
112.11045000,-0.03077765096
112.13130000,-0.0279583302
112.15215000,-0.0231283635
112.17300000,-0.01863524314
112.19385000,-0.01286852436
112.21470000,-0.005307556784
112.23555000,0.00238098273
112.25640000,0.009973094592
112.27725000,0.01757548643
112.29810000,0.0262954717
112.31895000,0.03318536228
112.33980000,0.03996467341
112.36065000,0.04573669127
112.38150000,0.04993802672
112.40235000,0.05283645714
112.42320000,0.05456707155
112.44405000,0.05423398679
112.46490000,0.05246722766
112.48575000,0.04973441809
112.50660000,0.04542459297
112.52745000,0.04074102492
112.54830000,0.03320631723
112.56915000,0.02606045417
112.59000000,0.01810909173
112.61085000,0.009845810569
112.63170000,0.00153412045
112.65255000,-0.007622878203
112.67340000,-0.01393787859
112.69425000,-0.0205689868
112.71510000,-0.02558880121
112.73595000,-0.02897163874
112.75680000,-0.0316641439
112.77765000,-0.03335072804
112.79850000,-0.03289242996
112.81935000,-0.03139078793
112.84020000,-0.02788597513
112.86105000,-0.02334913265
112.88190000,-0.01776454739
112.90275000,-0.01061721296
112.92360000,-0.003758632696
112.94445000,0.004248945661
112.96530000,0.01132928551
112.98615000,0.01999769254
113.00700000,0.02739850308
113.02785000,0.0354735884
113.04870000,0.04110127774
113.06955000,0.0460551373
113.09040000,0.04951940718
113.11125000,0.05185112705
113.13210000,0.05283651299
113.15295000,0.05216516231
113.17380000,0.04932054994
113.19465000,0.04665410503
113.21550000,0.04218726536
113.23635000,0.03561353483
113.25720000,0.02927855083
113.27805000,0.02119061986
113.29890000,0.0145288886
113.31975000,0.006640282775
113.34060000,-0.001063738879
113.36145000,-0.008775708021
113.38230000,-0.01480078226
113.40315000,-0.01949178412
113.42400000,-0.02409613963
113.44485000,-0.02756157995
113.46570000,-0.02932780171
113.48655000,-0.03066985617
113.50740000,-0.0297804776
113.52825000,-0.02751863154
113.54910000,-0.0237685653
113.56995000,-0.01876805623
113.59080000,-0.01236230532
113.61165000,-0.007125456788
113.63250000,0.0004974907124
113.65335000,0.00943549065
113.67420000,0.01765302586
113.69505000,0.02489229949
113.71590000,0.03216701864
113.73675000,0.03830813159
113.75760000,0.04453577198
113.77845000,0.04903652731
113.79930000,0.05293358862
113.82015000,0.0542037419
113.84100000,0.05383265443
113.86185000,0.05376369825
113.88270000,0.05144408047
113.90355000,0.04716504375
113.92440000,0.04283239849
113.94525000,0.03651407643
113.96610000,0.02936398314
113.98695000,0.02212839281
114.00780000,0.01357665922
114.02865000,0.005602324378
114.04950000,-0.002838762103
114.07035000,-0.009573903019
114.09120000,-0.01634888929
114.11205000,-0.0212454653
114.13290000,-0.02403439306
114.15375000,-0.0280920843
114.17460000,-0.02940440933
114.19545000,-0.02917027992
114.21630000,-0.02848219763
114.23715000,-0.02633388217
114.25800000,-0.02151301174
114.27885000,-0.01688250479
114.29970000,-0.01137852451
114.32055000,-0.004200731823
114.34140000,0.003075850856
114.36225000,0.01088310589
114.38310000,0.01923080651
114.40395000,0.02693133874
114.42480000,0.03283334429
114.44565000,0.03905413005
114.46650000,0.04447807348
114.48735000,0.04811331528
114.50820000,0.05088752653
114.52905000,0.05214454403
114.54990000,0.05226770523
114.57075000,0.05011043716
114.59160000,0.0473035249
114.61245000,0.04316292115
114.63330000,0.03829933977
114.65415000,0.03168630036
114.67500000,0.02473767757
114.69585000,0.01772689859
114.71670000,0.01045891056
114.73755000,0.00255485009
114.75840000,-0.003973020195
114.77925000,-0.01047095115
114.80010000,-0.0159114367
114.82095000,-0.02091586526
114.84180000,-0.02396243424
114.86265000,-0.02658491138
114.88350000,-0.02772248428
114.90435000,-0.02769292799
114.92520000,-0.02494635365
114.94605000,-0.0222705433
114.96690000,-0.01860775096
114.98775000,-0.0138889103
115.00860000,-0.007078684268
115.02945000,-0.0001472625927
115.05030000,0.007403214429
115.07115000,0.01446123881
115.09200000,0.02198388913
115.11285000,0.02870703548
115.13370000,0.03491748994
115.15455000,0.03975155368
115.17540000,0.04327984965
115.19625000,0.04699080287
115.21710000,0.04918526835
115.23795000,0.05024002839
115.25880000,0.04944054026
115.27965000,0.04719851841
115.30050000,0.04540707732
115.32135000,0.04060725045
115.34220000,0.03465645093
115.36305000,0.02795943991
115.38390000,0.02124765491
115.40475000,0.01361105457
115.42560000,0.006229334283
115.44645000,-0.0007331212413
115.46730000,-0.00786009534
115.48815000,-0.01375802618
115.50900000,-0.01888031771
115.52985000,-0.02276906915
115.55070000,-0.02613147427
115.57155000,-0.02789274426
115.59240000,-0.02781003233
115.61325000,-0.02670832469
115.63410000,-0.02505428461
115.65495000,-0.02115543419
115.67580000,-0.01706157049
115.69665000,-0.01114489614
115.71750000,-0.004789913704
115.73835000,0.001886473981
115.75920000,0.008667255282
115.78005000,0.01660297021
115.80090000,0.0234153808
115.82175000,0.03014608338
115.84260000,0.03611713432
115.86345000,0.04152791933
115.88430000,0.04544612832
115.90515000,0.04833883369
115.92600000,0.05007683222
115.94685000,0.04961734474
115.96770000,0.04847482462
115.98855000,0.04589796653
116.00940000,0.04280240034
116.03025000,0.03740837451
116.05110000,0.03168232422
116.07195000,0.02528624782
116.09280000,0.01879874894
116.11365000,0.01191398149
116.13450000,0.004293538365
116.15535000,-0.002775539238
116.17620000,-0.0093986527
116.19705000,-0.01497225043
116.21790000,-0.01946288435
116.23875000,-0.02364523732
116.25960000,-0.02658272773
116.28045000,-0.0275071526
116.30130000,-0.02743642592
116.32215000,-0.02557146402
116.34300000,-0.02308775915
116.36385000,-0.01873680836
116.38470000,-0.01481082151
116.40555000,-0.009369856905
116.42640000,-0.002831154449
116.44725000,0.004227423729
116.46810000,0.01246345257
116.48895000,0.01975882041
116.50980000,0.02621208573
116.53065000,0.03267417308
116.55150000,0.03800400178
116.57235000,0.04279556673
116.59320000,0.04669446564
116.61405000,0.04916966094
116.63490000,0.05072595755
116.65575000,0.05002513561
116.67660000,0.04845239118
116.69745000,0.04495929058
116.71830000,0.04049443023
116.73915000,0.03509720714
116.76000000,0.02866897164
116.78085000,0.02270958658
116.80170000,0.01548227403
116.82255000,0.007846845925
116.84340000,0.0008140669873
116.86425000,-0.004810677964
116.88510000,-0.01162427516
116.90595000,-0.01677351043
116.92680000,-0.02115561103
116.94765000,-0.0236922148
116.96850000,-0.02562246626
116.98935000,-0.02534664445
117.01020000,-0.02480525907
117.03105000,-0.0228902954
117.05190000,-0.02052734139
117.07275000,-0.0170744821
117.09360000,-0.01220532763
117.11445000,-0.005680038087
117.13530000,0.001575060501
117.15615000,0.007944182752
117.17700000,0.01472166702
117.19785000,0.02295270806
117.21870000,0.02894924474
117.23955000,0.0346011509
117.26040000,0.03948278474
117.28125000,0.04322554066
117.30210000,0.04675228928
117.32295000,0.04800453544
117.34380000,0.04852669291
117.36465000,0.047596102
117.38550000,0.04548396846
117.40635000,0.0422794334
117.42720000,0.03761149846
117.44805000,0.03216833607
117.46890000,0.02680764444
117.48975000,0.01994025419
117.51060000,0.01309892921
117.53145000,0.005825949663
117.55230000,-0.001219807672
117.57315000,-0.007105437666
117.59400000,-0.0133698578
117.61485000,-0.01785865464
117.63570000,-0.0220543526
117.65655000,-0.02491576772
117.67740000,-0.02617319198
117.69825000,-0.02714273612
117.71910000,-0.02609556011
117.73995000,-0.02325568931
117.76080000,-0.01953818905
117.78165000,-0.0152777371
117.80250000,-0.01014462068
117.82335000,-0.003913572677
117.84420000,0.002941257853
117.86505000,0.01098338381
117.88590000,0.01707848507
117.90675000,0.02435850795
117.92760000,0.03014706577
117.94845000,0.03542595487
117.96930000,0.03978076237
117.99015000,0.04311403857
118.01100000,0.0456045751
118.03185000,0.04693490137
118.05270000,0.04686211065
118.07355000,0.04680290763
118.09440000,0.04448623693
118.11525000,0.0398021741
118.13610000,0.03579775364
118.15695000,0.02897466063
118.17780000,0.02369442039
118.19865000,0.01757287151
118.21950000,0.01146993808
118.24035000,0.003710061259
118.26120000,-0.002681110472
118.28205000,-0.008966658088
118.30290000,-0.01446950312
118.32375000,-0.01832015738
118.34460000,-0.02157877955
118.36545000,-0.02346232367
118.38630000,-0.02433548671
118.40715000,-0.02370621583
118.42800000,-0.02257050324
118.44885000,-0.02002358168
118.46970000,-0.0159756506
118.49055000,-0.01064695752
118.51140000,-0.00634013642
118.53225000,-8.034348612e-05
118.55310000,0.005791073328
118.57395000,0.0122394732
118.59480000,0.01824883463
118.61565000,0.02492810753
118.63650000,0.03023063378
118.65735000,0.03507054718
118.67820000,0.03928319734
118.69905000,0.04230094074
118.71990000,0.04475023152
118.74075000,0.04500890157
118.76160000,0.04560987111
118.78245000,0.04361499106
118.80330000,0.0411457799
118.82415000,0.0366317927
118.84500000,0.03196428286
118.86585000,0.02665285904
118.88670000,0.02083935762
118.90755000,0.01534530266
118.92840000,0.008410350686
118.94925000,0.002273757667
118.97010000,-0.003789494345
118.99095000,-0.008623833785
119.01180000,-0.0131253059
119.03265000,-0.01730622686
119.05350000,-0.02053896993
119.07435000,-0.02246796618
119.09520000,-0.0225998685
119.11605000,-0.02210422758
119.13690000,-0.0205696789
119.15775000,-0.01793787171
119.17860000,-0.01322363103
119.19945000,-0.008870326195
119.22030000,-0.003158783082
119.24115000,0.003432128837
119.26200000,0.009407919433
119.28285000,0.01555265201
119.30370000,0.0215988194
119.32455000,0.02753151699
119.34540000,0.03368480821
119.36625000,0.03833295303
119.38710000,0.04250856587
119.40795000,0.04494096178
119.42880000,0.04683801036
119.44965000,0.04747407393
119.47050000,0.04727536999
119.49135000,0.04480586686
119.51220000,0.04049159902
119.53305000,0.03631781017
119.55390000,0.03113399309
119.57475000,0.02496523873
119.59560000,0.01982263143
119.61645000,0.01312991462
119.63730000,0.007025712631
119.65815000,0.001237681299
119.67900000,-0.005361260757
119.69985000,-0.01017913637
119.72070000,-0.01420641768
119.74155000,-0.01777919224
119.76240000,-0.02032063725
119.78325000,-0.02202923376
119.80410000,-0.02260453103
119.82495000,-0.02122476202
119.84580000,-0.01869449222
119.86665000,-0.01575199524
119.88750000,-0.01116808672
119.90835000,-0.005720321029
119.92920000,-0.0001809838896
119.95005000,0.005443028123
119.97090000,0.01162933717
119.99175000,0.01841097575
120.01260000,0.02331775861
120.03345000,0.02907744899
120.05430000,0.03426755956
120.07515000,0.0377352416
120.09600000,0.04070612097
120.11685000,0.04307413859
120.13770000,0.04393345046
120.15855000,0.04360506261
120.17940000,0.04208172554
120.20025000,0.03924996288
120.22110000,0.03581833137
120.24195000,0.03168793781
120.26280000,0.02634894927
120.28365000,0.02033004656
120.30450000,0.01405150313
120.32535000,0.00696335157
120.34620000,0.0007772432154
120.36705000,-0.004421899455
120.38790000,-0.009273680463
120.40875000,-0.01431799592
120.42960000,-0.01786964838
120.45045000,-0.0196239478
120.47130000,-0.02235389373
120.49215000,-0.02255541772
120.51300000,-0.02158365863
120.53385000,-0.02033916848
120.55470000,-0.0181054389
120.57555000,-0.01386040514
120.59640000,-0.008915420972
120.61725000,-0.003433691169
120.63810000,0.00250488483
120.65895000,0.008590587679
120.67980000,0.01487481505
120.70065000,0.021519388
120.72150000,0.02732145253
120.74235000,0.03293599706
120.76320000,0.03708198053
120.78405000,0.03995343393
120.80490000,0.04347055085
120.82575000,0.04516787701
120.84660000,0.04500900735
120.86745000,0.04509964082
120.88830000,0.0428456283
120.90915000,0.03904165268
120.93000000,0.03551143472
120.95085000,0.03124094458
120.97170000,0.02656569152
120.99255000,0.02096779703
121.01340000,0.01537058836
121.03425000,0.008868283637
121.05510000,0.003319141798
121.07595000,-0.002480429911
121.09680000,-0.007781515892
121.11765000,-0.01204563837
121.13850000,-0.01560173644
121.15935000,-0.01744766241
121.18020000,-0.01837163033
121.20105000,-0.01902007644
121.22190000,-0.01811573603
121.24275000,-0.01583104553
121.26360000,-0.01276444782
121.28445000,-0.008742690656
121.30530000,-0.004929251639
121.32615000,0.0008283115694
121.34700000,0.006730602018
121.36785000,0.0127419325
121.38870000,0.01878277947
121.40955000,0.02444694767
121.43040000,0.0302065211
121.45125000,0.03479529143
121.47210000,0.0386800964
121.49295000,0.04219415137
121.51380000,0.04440532211
121.53465000,0.0455347591
121.55550000,0.0456540435
121.57635000,0.04436854091
121.59720000,0.04191993409
121.61805000,0.03856328387
121.63890000,0.03367296071
121.65975000,0.02918699382
121.68060000,0.02379931456
121.70145000,0.01784017204
121.72230000,0.01201122345
121.74315000,0.005689178726
121.76400000,-0.0002946704207
121.78485000,-0.00598748564
121.80570000,-0.009974324738
121.82655000,-0.0140405096
121.84740000,-0.01652796492
121.86825000,-0.01839443718
121.88910000,-0.0187258317
121.90995000,-0.01883559759
121.93080000,-0.01770276847
121.95165000,-0.01492205112
121.97250000,-0.01145803887
121.99335000,-0.007439469807
122.01420000,-0.002441669776
122.03505000,0.002438340695
122.05590000,0.008779763462
122.07675000,0.01551718796
122.09760000,0.02041736086
122.11845000,0.02555406784
122.13930000,0.03113781376
122.16015000,0.03622645534
122.18100000,0.03898425713
122.20185000,0.0417765791
122.22270000,0.04386324765
122.24355000,0.04315344735
122.26440000,0.04301212828
122.28525000,0.04129269444
122.30610000,0.03864161944
122.32695000,0.03469560242
122.34780000,0.02990395295
122.36865000,0.02507516556
122.38950000,0.01993414654
122.41035000,0.01506041368
122.43120000,0.009105524287
122.45205000,0.004126401056
122.47290000,-0.0009403073279
122.49375000,-0.005871322501
122.51460000,-0.009842818264
122.53545000,-0.01364091101
122.55630000,-0.01657025422
122.57715000,-0.01710255098
122.59800000,-0.01708049161
122.61885000,-0.01665686666
122.63970000,-0.01435862704
122.66055000,-0.01210292244
122.68140000,-0.009114277685
122.70225000,-0.004827261748
122.72310000,-0.0002500181857
122.74395000,0.005689540807
122.76480000,0.01098600495
122.78565000,0.01628112919
122.80650000,0.02096934634
122.82735000,0.02709117016
122.84820000,0.03219969553
122.86905000,0.03595912058
122.88990000,0.03972982004
122.91075000,0.04205019076
122.93160000,0.04360885397
122.95245000,0.04358437622
122.97330000,0.0420935014
122.99415000,0.03953268446
123.01500000,0.03728871706
123.03585000,0.03348488376
123.05670000,0.02887782836
123.07755000,0.02488434862
123.09840000,0.01971638103
123.11925000,0.01406730052
123.14010000,0.008428733837
123.16095000,0.003095854026
123.18180000,-0.001472906701
123.20265000,-0.006222102436
123.22350000,-0.009748663469
123.24435000,-0.0131475842
123.26520000,-0.01476352201
123.28605000,-0.015428182
123.30690000,-0.01498924329
123.32775000,-0.01367377249
123.34860000,-0.01168453414
123.36945000,-0.007920769259
123.39030000,-0.003792589132
123.41115000,0.000833829213
123.43200000,0.006357856832
123.45285000,0.0120304249
123.47370000,0.01656063481
123.49455000,0.02155078928
123.51540000,0.02642935761
123.53625000,0.03094854112
123.55710000,0.0342916835
123.57795000,0.0384234656
123.59880000,0.04104484746
123.61965000,0.04272188879
123.64050000,0.04335520376
123.66135000,0.04286112582
123.68220000,0.04218568773
123.70305000,0.03945854397
123.72390000,0.03623992048
123.74475000,0.0318744154
123.76560000,0.02714128818
123.78645000,0.02240301983
123.80730000,0.01682620318
123.82815000,0.01182887525
123.84900000,0.005055406465
123.86985000,0.0003917732462
123.89070000,-0.003890415632
123.91155000,-0.007243252009
123.93240000,-0.01108936961
123.95325000,-0.01320095352
123.97410000,-0.01501583767
123.99495000,-0.01529761
124.01580000,-0.01473287106
124.03665000,-0.0125775853
124.05750000,-0.01028122804
124.07835000,-0.007457614178
124.09920000,-0.00349085879
124.12005000,0.001195121061
124.14090000,0.006292410136
124.16175000,0.01162826404
124.18260000,0.01720600603
124.20345000,0.02252611548
124.22430000,0.02730646773
124.24515000,0.03198326831
124.26600000,0.03570378176
124.28685000,0.03911056581
124.30770000,0.04126603434
124.32855000,0.04220566173
124.34940000,0.04215857156
124.37025000,0.04081215064
124.39110000,0.03908889879
124.41195000,0.03685853719
124.43280000,0.03365040108
124.45365000,0.02977963263
124.47450000,0.02479278071
124.49535000,0.02046912475
124.51620000,0.01594354313
124.53705000,0.01012011627
124.55790000,0.004298016014
124.57875000,-7.88184687e-05
124.59960000,-0.004117836022
124.62045000,-0.007138143275
124.64130000,-0.009998348107
124.66215000,-0.01222353908
124.68300000,-0.01304498263
124.70385000,-0.01287684882
124.72470000,-0.01236718586
124.74555000,-0.0101427697
124.76640000,-0.008075532115
124.78725000,-0.005077318329
124.80810000,-0.00113436349
124.82895000,0.004090566124
124.84980000,0.009322323116
124.87065000,0.0148710675
124.89150000,0.02031343187
124.91235000,0.02427268719
124.93320000,0.0288792669
124.95405000,0.03250216523
124.97490000,0.03616568018
124.99575000,0.03843340566
125.01660000,0.04043407675
125.03745000,0.04095986609
125.05830000,0.04122137865
125.07915000,0.04075629212
125.10000000,0.03850235698
125.12085000,0.03473767147
125.14170000,0.03070794356
125.16255000,0.02609507489
125.18340000,0.02152923702
125.20425000,0.0162707759
125.22510000,0.01103882398
125.24595000,0.005618605675
125.26680000,0.0002060794364
125.28765000,-0.0038445186
125.30850000,-0.007289969301
125.32935000,-0.0112801999
125.35020000,-0.01293781134
125.37105000,-0.01433371923
125.39190000,-0.01471822366
125.41275000,-0.01502892257
125.43360000,-0.01293899206
125.45445000,-0.01050363954
125.47530000,-0.007751642271
125.49615000,-0.004051207125
125.51700000,0.0009960438668
125.53785000,0.005815416413
125.55870000,0.01014070202
125.57955000,0.01500632172
125.60040000,0.02027054196
125.62125000,0.02452071025
125.64210000,0.02803465551
125.66295000,0.03187249123
125.68380000,0.03497997988
125.70465000,0.03733378714
125.72550000,0.03867010054
125.74635000,0.03924169144
125.76720000,0.03870016732
125.78805000,0.03757132442
125.80890000,0.0349739338
125.82975000,0.03165331098
125.85060000,0.02819120723
125.87145000,0.02386462933
125.89230000,0.01890151772
125.91315000,0.0141992601
125.93400000,0.008893915739
125.95485000,0.003843844728
125.97570000,-0.0009651598167
125.99655000,-0.005354594214
126.01740000,-0.009212063865
126.03825000,-0.01180473128
126.05910000,-0.01373993674
126.07995000,-0.01503836359
126.10080000,-0.01481356849
126.12165000,-0.0141988404
126.14250000,-0.01339551575
126.16335000,-0.0104057922
126.18420000,-0.007400088011
126.20505000,-0.003178868976
126.22590000,0.001045282997
126.24675000,0.006330229929
126.26760000,0.01144283358
126.28845000,0.01591346048
126.30930000,0.02078225633
126.33015000,0.02542289204
126.35100000,0.02964597936
126.37185000,0.03337980241
126.39270000,0.03622673404
126.41355000,0.03795201751
126.43440000,0.03944729349
126.45525000,0.03967619478
126.47610000,0.03794459381
126.49695000,0.03695974387
126.51780000,0.03367643109
126.53865000,0.03005720128
126.55950000,0.02602870595
126.58035000,0.02144585893
126.60120000,0.01695204907
126.62205000,0.01259730088
126.64290000,0.008427680362
126.66375000,0.003611712031
126.68460000,-0.001188059365
126.70545000,-0.005160362535
126.72630000,-0.008025944865
126.74715000,-0.01019958299
126.76800000,-0.01191557441
126.78885000,-0.012432265
126.80970000,-0.01291229236
126.83055000,-0.01233727957
126.85140000,-0.009707628312
126.87225000,-0.006434761294
126.89310000,-0.00365710163
126.91395000,0.0007955429155
126.93480000,0.005713779329
126.95565000,0.01037887323
126.97650000,0.01524997087
126.99735000,0.02022156047
127.01820000,0.02457444957
127.03905000,0.0280935989
127.05990000,0.03126195955
127.08075000,0.03417747295
127.10160000,0.03668735891
127.12245000,0.03806978177
127.14330000,0.03908736839
127.16415000,0.03826740572
127.18500000,0.03677033619
127.20585000,0.03487258287
127.22670000,0.03173017122
127.24755000,0.02762366735
127.26840000,0.02415874795
127.28925000,0.01995212997
127.31010000,0.01493043695
127.33095000,0.01010153317
127.35180000,0.005236918378
127.37265000,0.0008611082957
127.39350000,-0.003296301535
127.41435000,-0.006968468607
127.43520000,-0.009675499946
127.45605000,-0.01180269194
127.47690000,-0.01261329303
127.49775000,-0.01295213978
127.51860000,-0.01241587535
127.53945000,-0.01098197611
127.56030000,-0.008855990932
127.58115000,-0.005412115868
127.60200000,-0.002000317886
127.62285000,0.002195936523
127.64370000,0.007174452908
127.66455000,0.01107411513
127.68540000,0.01622885194
127.70625000,0.02031543842
127.72710000,0.02415792292
127.74795000,0.02754495305
127.76880000,0.03142344382
127.78965000,0.0342284872
127.81050000,0.03614205272
127.83135000,0.03735472279
127.85220000,0.03730921625
127.87305000,0.03651852553
127.89390000,0.03519408699
127.91475000,0.03246334886
127.93560000,0.02950485348
127.95645000,0.02546148638
127.97730000,0.02132724347
127.99815000,0.01757183925
128.01900000,0.01274831722
128.03985000,0.008778141898
128.06070000,0.004126700114
128.08155000,0.0005533267496
128.10240000,-0.003169282864
128.12325000,-0.006970969756
128.14410000,-0.008835446633
128.16495000,-0.009670686775
128.18580000,-0.01064759383
128.20665000,-0.01035314202
128.22750000,-0.009747998112
128.24835000,-0.008292772596
128.26920000,-0.006448734298
128.29005000,-0.003265212028
128.31090000,0.0007196915397
128.33175000,0.005058449891
128.35260000,0.009289026437
128.37345000,0.01393988811
128.39430000,0.01840965757
128.41515000,0.0220930283
128.43600000,0.02608708914
128.45685000,0.02906107719
128.47770000,0.03144910391
128.49855000,0.03268402768
128.51940000,0.03397440207
128.54025000,0.03495612096
128.56110000,0.03495425897
128.58195000,0.03455117424
128.60280000,0.03233004714
128.62365000,0.02946593281
128.64450000,0.02662005918
128.66535000,0.02300816041
128.68620000,0.01901248359
128.70705000,0.0152381611
128.72790000,0.01113266333
128.74875000,0.006760366185
128.76960000,0.002732525833
128.79045000,-0.0009325418072
128.81130000,-0.004141766019
128.83215000,-0.007152650556
128.85300000,-0.008591276934
128.87385000,-0.01045701864
128.89470000,-0.0102012013
128.91555000,-0.009949978641
128.93640000,-0.008824307582
128.95725000,-0.00704022799
128.97810000,-0.003746691269
128.99895000,-9.7998317e-05
129.01980000,0.003531583576
129.04065000,0.00742745184
129.06150000,0.01174976713
129.08235000,0.01614713158
129.10320000,0.01979839512
129.12405000,0.02386914711
129.14490000,0.0276561277
129.16575000,0.03044577013
129.18660000,0.03252824367
129.20745000,0.03386917044
129.22830000,0.03518919063
129.24915000,0.03554086781
129.27000000,0.03487609451
129.29085000,0.0334387431
129.31170000,0.0310959989
129.33255000,0.02832566707
129.35340000,0.02486325867
129.37425000,0.02121891569
129.39510000,0.01722245137
129.41595000,0.01273079016
129.43680000,0.008832601911
129.45765000,0.004515979847
129.47850000,0.001294804863
129.49935000,-0.002466976544
129.52020000,-0.006014337408
129.54105000,-0.008002801996
129.56190000,-0.009208727447
129.58275000,-0.009550261395
129.60360000,-0.00974103231
129.62445000,-0.009349787401
129.64530000,-0.007250939452
129.66615000,-0.004577474173
129.68700000,-0.002164285224
129.70785000,0.001567654982
129.72870000,0.00500968627
129.74955000,0.00955943742
129.77040000,0.01327415747
129.79125000,0.01773542696
129.81210000,0.02160137811
129.83295000,0.02543403264
129.85380000,0.02940752432
129.87465000,0.03159591947
129.89550000,0.03407755342
129.91635000,0.03559389988
129.93720000,0.03547095651
129.95805000,0.03524638983
129.97890000,0.0339577499
129.99975000,0.03173187693
130.02060000,0.02926585168
130.04145000,0.02625424324
