time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
0.149940000000015,0.3285062029599652,0.149940000000015,-0.6107669082648337,0.149940000000015,-0.4971340456588115,0.149940000000015,-0.3138412694255664,0.149940000000015,-0.258867013065232
0.1582700000000159,0.538946566954884,0.1582700000000159,-0.5153471611528416,0.1582700000000159,-0.4828145992846764,0.1582700000000159,-0.3159417965905902,0.1582700000000159,-0.2613789267275489
0.1666000000000167,0.7152056028414185,0.1666000000000167,-0.4104152076151076,0.1666000000000167,-0.4628183457517311,0.1666000000000167,-0.3177403254433628,0.1666000000000167,-0.26268932878029
0.1749300000000175,0.8948030223641303,0.1749300000000175,-0.2693403532844953,0.1749300000000175,-0.4351434823650928,0.1749300000000175,-0.3169086557574805,0.1749300000000175,-0.2646019486047166
0.1832600000000184,1.0523405288935963,0.1832600000000184,-0.1041925767129002,0.1832600000000184,-0.3973166005651448,0.1832600000000184,-0.3143811927420588,0.1832600000000184,-0.2676158812060438
0.1915900000000192,1.17223794371174,0.1915900000000192,0.0637892366680202,0.1915900000000192,-0.3468803449615478,0.1915900000000192,-0.3110460758057793,0.1915900000000192,-0.2707712835042369
0.19992000000002,1.284078337279064,0.19992000000002,0.2686882883172923,0.19992000000002,-0.2811426270497884,0.19992000000002,-0.3067248077879678,0.19992000000002,-0.2742837066317083
0.2082500000000209,1.3708949393651944,0.2082500000000209,0.4881827740872279,0.2082500000000209,-0.1965834757529051,0.2082500000000209,-0.3006043913951599,0.2082500000000209,-0.2770002339956872
0.2165800000000217,1.428518556077862,0.2165800000000217,0.6895912059955767,0.2165800000000217,-0.0907309473868905,0.2165800000000217,-0.2920325395308961,0.2165800000000217,-0.2798429156354219
0.2249100000000226,1.4741800264189469,0.2249100000000226,0.9123428530609072,0.2249100000000226,0.0379956595697001,0.2249100000000226,-0.2788665925069775,0.2249100000000226,-0.2817766442309922
0.2332400000000234,1.49997393761579,0.2332400000000234,1.126227734643524,0.2332400000000234,0.1884216022466788,0.2332400000000234,-0.2592270452573351,0.2332400000000234,-0.2834279224310591
0.2415700000000242,1.5080937178636011,0.2415700000000242,1.299080741888857,0.2415700000000242,0.3595007973286075,0.2415700000000242,-0.2332554630359955,0.2415700000000242,-0.2846213745433299
0.2499000000000251,1.5039786516361482,0.2499000000000251,1.4675141505420095,0.2499000000000251,0.5460516490822509,0.2499000000000251,-0.1994740493306124,0.2499000000000251,-0.2857795320368269
0.2582300000000259,1.4859578858113316,0.2582300000000259,1.606200599496209,0.2582300000000259,0.7421782343200508,0.2582300000000259,-0.1548942395407626,0.2582300000000259,-0.2882527968267394
0.2665600000000268,1.4603595126630435,0.2665600000000268,1.7043535947555584,0.2665600000000268,0.9396492403956476,0.2665600000000268,-0.0961182385446613,0.2665600000000268,-0.2886603145241717
0.2748900000000276,1.4235514140867065,0.2748900000000276,1.7863461382714274,0.2748900000000276,1.1334526190492276,0.2748900000000276,-0.0219227392592805,0.2748900000000276,-0.2869480902501448
0.2832200000000284,1.3781145611689716,0.2832200000000284,1.8394257023602083,0.2832200000000284,1.3149662869177874,0.2832200000000284,0.0693100143750766,0.2832200000000284,-0.284666791564953
0.2915500000000293,1.3317724519552472,0.2915500000000293,1.8651103271421727,0.2915500000000293,1.4773521018506877,0.2915500000000293,0.1783265798932293,0.2915500000000293,-0.2793303872744455
0.2998800000000301,1.2743657796639534,0.2998800000000301,1.8722402860428893,0.2998800000000301,1.6124387025739315,0.2998800000000301,0.3031403179497974,0.2998800000000301,-0.2716995462585533
0.3082100000000309,1.2116641561937165,0.3082100000000309,1.86073282872312,0.3082100000000309,1.7209901006841026,0.3082100000000309,0.4436842837712259,0.3082100000000309,-0.2614154536192371
0.3165400000000318,1.1512060828667914,0.3165400000000318,1.83338596068324,0.3165400000000318,1.802465737193852,0.3165400000000318,0.5959354189242336,0.3165400000000318,-0.2482569093129271
0.3248700000000326,1.081489296116298,0.3248700000000326,1.7888455625489064,0.3248700000000326,1.8566367791683476,0.3248700000000326,0.7576824592266096,0.3248700000000326,-0.2307637098554371
0.3332000000000334,1.0066591801664466,0.3332000000000334,1.7319850780974124,0.3332000000000334,1.8816394629371704,0.3332000000000334,0.9217722219618368,0.3332000000000334,-0.203999618530753
0.3415300000000343,0.9380313957117464,0.3415300000000343,1.668152059388151,0.3415300000000343,1.882117683031428,0.3415300000000343,1.0811488768186786,0.3415300000000343,-0.1666457810214915
0.3498600000000351,0.8596904393140321,0.3498600000000351,1.5874544412400602,0.3498600000000351,1.8602052679975467,0.3498600000000351,1.230788499283488,0.3498600000000351,-0.1193306846616851
0.358190000000036,0.7785180077043585,0.358190000000036,1.4968269448237133,0.358190000000036,1.8162956748190744,0.358190000000036,1.3662180960163008,0.358190000000036,-0.0635529690889754
0.3665200000000368,0.7062440942640902,0.3665200000000368,1.4087458095244847,0.3665200000000368,1.7536928445889992,0.3665200000000368,1.4817431466471922,0.3665200000000368,0.0066340516008518
0.3748500000000376,0.625709406222365,0.3748500000000376,1.302860459525217,0.3748500000000376,1.6766358646557102,0.3748500000000376,1.5740904641491795,0.3748500000000376,0.0859810036925082
0.3831800000000385,0.544690214026004,0.3831800000000385,1.1907775922431632,0.3831800000000385,1.5855273408877728,0.3831800000000385,1.643089219254984,0.3831800000000385,0.1772991041101697
0.3915100000000393,0.4731233740006723,0.3915100000000393,1.084939297645107,0.3915100000000393,1.4832656834279188,0.3915100000000393,1.6862889424972674,0.3915100000000393,0.2798546810629047
