Frequency_Hz,bob1,bob2,bob3,bob4,bob5
0.42650837,0.0027016871365235728,0.0029517857245468584,0.00035888330281519675,0.0025447712823288967,0.0055160254065724544
0.43204744,0.00410191624996598,0.0035054949355600934,0.0019169584648756888,0.0010685876090866684,0.0015812258364385076
0.43758651,0.007675558033086561,0.0006445378346512823,0.00113187271863536,0.0005149829388088383,0.008503062250840899
0.44312558,0.004859966972452226,0.0017685330754163102,0.0032084691596452287,0.0013613386257698848,0.009298622453017588
0.44866465,0.0034492958244913374,0.0035309199286322206,0.0030026797977455795,0.0030951176523977375,0.01015115004921731
0.45420372,0.0018016224838017358,0.0022388741592479213,0.002069344840990773,0.001102280394972644,0.0069725943736991475
0.45974279,0.0072664616828693376,0.0016835412986299534,0.0033663671353645866,0.001886281904841377,0.004736740785033376
0.46528186,0.005002425028618542,0.0045171258322070865,0.004001124945527659,0.0018786745644050057,0.003948694090784122
0.47082093,0.003158362257374205,0.0028642124700999127,0.002806063582060153,0.0015505469161361655,0.0032174957777269565
0.47636,0.004977393748120315,0.002180190131369712,0.002904998400531257,0.0011034238177224833,0.007773843002556834
0.48189907,0.005615399453137876,0.0017193575400975027,0.004889466276349577,0.0024275822151457235,0.00810191954942118
0.48743814,0.006742727921513355,0.002668102344703936,0.0049417238260512295,0.000672771067264659,0.0069848480568439775
0.49297721,0.004312700241926261,0.0037419298784486803,0.002284972888729604,0.0026508476923590655,0.007496993713214837
0.49851628,0.0015387857201340216,0.001580692258729908,0.002033710043473343,0.0022143626801409103,0.007966689850915696
0.50405535,0.0005878137856998334,0.00035173843758079743,0.0004272832774581598,0.0012374039585523252,0.004878459755869576
0.50959442,0.004127900234639259,0.0012351183479228684,0.0012924756639460173,0.0008098784995563956,0.0028959713449712007
0.51513349,0.005611033378944688,0.002910763369139547,0.0019589710697478554,0.001909336403704863,0.0010735388407285924
0.52067256,0.0029851186711143925,0.004518893063789361,3.502392756229482e-05,0.0006234908892901422,0.0033999987958287
0.52621163,0.0016750809981449777,0.008284363044460851,0.002572900892267343,0.00221392235061808,0.002184449824725749
0.5317507,0.0033819113017613707,0.006938716887464729,0.003794622112385458,0.0007444513019730116,0.003172196167113631
0.53728977,0.008292801238439777,0.00409620373932634,0.002367610989412549,0.001452878615178472,0.005288822826970043
0.54282884,0.007635319567810159,0.0029310286618162876,0.0018786533543264804,0.0010801905491723987,0.006128400906769441
0.5483679,0.0019787117286872787,0.002584678421330672,0.001332722452895295,0.00202777938040708,0.007160275690107287
